Date,ALL,Hokkaido,Aomori,Iwate,Miyagi,Akita,Yamagata,Fukushima,Ibaraki,Tochigi,Gunma,Saitama,Chiba,Tokyo,Kanagawa,Niigata,Toyama,Ishikawa,Fukui,Yamanashi,Nagano,Gifu,Shizuoka,Aichi,Mie,Shiga,Kyoto,Osaka,Hyogo,Nara,Wakayama,Tottori,Shimane,Okayama,Hiroshima,Yamaguchi,Tokushima,Kagawa,Ehime,Kochi,Fukuoka,Saga,Nagasaki,Kumamoto,Oita,Miyazaki,Kagoshima,Okinawa
2021/11/8,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021/11/9,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/10,5,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/12,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021/11/13,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/15,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/16,5,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/17,6,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/19,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/21,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/22,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/11/23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/11/24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/28,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/30,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/12/2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/7,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/21,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/12/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/27,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/28,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/12/29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/1/1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/1/2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/1/3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/1/4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/1/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/1/6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/1/7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/1/8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/1/9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/1/10,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/1/11,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/1/12,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/1/13,10,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
2022/1/14,6,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022/1/15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/1/16,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/1/17,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
2022/1/18,13,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
2022/1/19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
2022/1/20,9,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2022/1/21,12,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
2022/1/22,16,0,0,0,0,0,0,0,0,0,1,0,3,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0
2022/1/23,17,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,2,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
2022/1/24,36,4,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,0,0,0,1,0,3,1,0,0,10,2,1,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,2,0
2022/1/25,40,2,0,0,0,0,0,0,1,1,1,1,4,5,3,0,0,0,0,1,0,1,0,4,1,1,2,3,0,0,0,0,0,0,3,0,0,1,0,0,3,1,0,0,0,0,1,0
2022/1/26,43,8,0,0,0,0,0,0,1,1,1,0,3,3,0,0,0,1,0,2,0,0,1,3,0,0,1,8,2,0,0,0,0,0,3,0,0,0,0,1,0,0,1,1,1,0,1,0
2022/1/27,44,4,0,0,0,0,0,0,0,0,2,1,2,3,1,0,0,0,0,3,0,0,0,1,1,0,1,5,5,0,0,0,0,2,6,2,0,0,1,1,2,0,0,1,0,0,0,0
2022/1/28,44,1,1,0,0,0,0,2,0,0,2,0,1,3,3,0,0,0,0,0,1,0,0,2,1,0,0,7,6,0,0,0,0,1,4,2,0,1,0,0,4,0,0,1,0,1,0,0
2022/1/29,35,3,0,0,0,0,0,0,0,1,0,2,1,1,3,0,0,0,0,0,0,1,0,2,0,0,0,5,5,0,2,0,0,0,2,1,0,0,0,0,3,0,0,1,0,1,1,0
2022/1/30,28,0,1,0,0,0,0,0,2,3,1,1,2,1,1,0,0,0,0,0,0,2,1,2,0,0,0,4,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2022/1/31,79,0,0,0,0,0,0,0,0,0,0,0,4,5,2,0,0,0,0,0,0,0,0,7,0,0,3,18,3,3,0,0,0,0,8,2,1,0,1,0,13,0,2,3,0,0,1,3
2022/2/1,78,2,0,0,0,0,0,0,1,1,2,0,2,6,2,0,0,0,0,0,1,2,2,10,1,2,2,19,9,2,0,0,0,0,3,1,0,2,1,0,1,0,0,1,0,0,0,3
2022/2/2,90,2,0,0,0,0,1,0,0,2,2,0,6,4,8,0,0,2,0,0,2,0,0,8,3,2,1,13,10,1,1,0,0,0,3,1,0,1,2,1,6,1,0,4,1,2,0,0
2022/2/3,92,16,0,0,0,0,0,0,0,1,2,0,7,8,4,0,0,1,0,0,0,1,4,11,1,0,3,4,7,1,1,0,1,1,3,0,0,0,1,0,7,0,0,3,0,2,2,0
2022/2/4,127,5,1,0,0,0,1,0,1,2,2,6,4,10,4,0,0,0,0,0,4,1,6,13,4,1,2,24,8,0,0,0,0,3,7,0,0,1,2,1,6,0,2,1,1,2,0,2
2022/2/5,67,5,0,0,1,0,0,0,0,1,4,1,2,5,5,0,0,0,0,0,1,0,1,10,1,0,2,5,6,0,1,0,0,3,2,1,0,1,0,0,1,1,1,3,0,1,2,0
2022/2/6,122,9,0,0,2,0,0,0,3,0,1,2,5,8,7,0,0,0,0,3,0,3,9,5,3,1,0,16,8,2,1,0,0,1,4,2,1,1,2,1,4,1,1,2,0,2,9,3
2022/2/7,141,7,4,0,0,0,0,0,3,0,2,7,4,11,1,1,0,1,0,0,5,1,2,7,6,0,3,29,13,1,2,0,0,2,4,0,2,1,0,1,14,0,1,3,0,2,1,0
2022/2/8,157,12,0,1,0,0,0,0,1,0,1,6,6,11,14,1,0,0,0,0,2,2,5,9,2,3,3,33,10,7,0,0,0,1,7,0,0,0,0,1,6,1,1,4,1,1,2,3
2022/2/9,177,9,0,0,3,2,0,2,3,2,2,7,6,13,14,0,0,2,0,0,0,0,5,14,2,0,3,26,19,2,0,0,0,4,5,0,0,2,4,0,14,1,0,2,2,3,2,2
2022/2/10,144,11,0,0,0,0,0,0,0,2,6,2,5,9,8,0,1,0,0,0,1,6,5,12,0,2,3,29,7,5,1,0,0,3,6,1,0,0,0,1,7,3,2,3,0,2,1,0
2022/2/11,146,10,0,1,0,0,0,2,2,0,1,0,5,7,18,0,0,2,0,0,0,0,7,13,2,0,5,14,10,3,4,0,0,3,2,1,0,2,1,3,13,3,2,2,0,2,3,3
2022/2/12,157,5,0,0,1,0,0,0,2,1,3,2,9,12,5,0,1,1,0,0,1,3,7,13,3,0,3,26,24,3,3,0,0,4,7,2,0,1,2,2,4,2,2,1,0,2,0,0
2022/2/13,136,17,2,0,0,0,0,0,2,5,3,6,12,7,4,0,1,1,0,0,6,1,0,7,2,1,0,10,13,3,1,0,0,3,6,0,0,2,0,0,11,0,2,1,0,1,3,3
2022/2/14,212,5,2,0,0,0,0,0,4,4,3,10,13,16,14,0,1,3,0,0,2,1,5,13,3,0,7,47,20,5,0,0,0,3,3,0,0,1,3,3,11,1,1,4,0,2,2,0
2022/2/15,255,14,2,0,0,0,1,0,3,4,0,5,14,21,17,0,0,0,0,0,4,2,4,28,6,2,7,40,24,11,3,0,0,1,14,0,0,1,1,3,13,1,3,3,0,3,0,0
2022/2/16,245,12,1,0,1,2,1,0,3,2,4,3,15,24,15,0,1,1,0,0,2,1,3,13,2,0,8,55,21,5,3,0,0,4,7,1,0,0,0,3,18,3,0,4,2,2,3,0
2022/2/17,238,7,1,0,1,0,0,0,2,2,4,7,12,26,35,0,0,0,0,1,5,2,11,24,3,0,5,42,14,2,1,3,0,2,2,0,0,1,0,3,15,0,0,1,2,1,1,0
2022/2/18,205,9,0,0,1,0,1,0,5,2,3,2,10,27,12,0,0,2,1,0,0,3,1,18,3,2,8,33,15,5,0,0,0,1,8,1,0,0,1,2,16,3,3,3,0,2,1,1
2022/2/19,187,11,0,1,1,0,1,0,4,3,0,4,10,17,17,0,0,1,0,0,0,1,2,24,0,2,4,24,20,5,3,0,0,1,11,1,0,2,0,2,9,1,1,1,0,1,2,0
2022/2/20,181,11,0,0,0,0,0,0,2,4,0,2,15,30,13,0,1,1,0,0,2,2,9,8,2,1,5,28,3,5,1,0,1,0,6,2,2,3,2,2,7,3,0,2,0,3,3,0
2022/2/21,277,14,0,1,1,0,1,2,5,2,3,6,21,25,4,1,1,0,0,0,4,2,2,16,5,4,7,68,31,9,3,0,0,1,0,3,0,1,2,3,13,1,3,6,0,2,3,1
2022/2/22,265,14,0,1,0,0,1,0,0,3,2,1,25,24,33,0,0,0,0,0,0,1,3,25,2,2,9,57,9,10,1,0,0,3,10,1,0,2,1,2,14,1,1,4,0,1,2,0
2022/2/23,230,13,2,0,5,0,0,0,2,3,1,5,14,14,13,2,0,1,0,3,0,5,6,30,4,0,7,32,20,4,1,0,0,0,10,1,0,3,1,1,9,0,2,7,3,2,1,3
2022/2/24,257,12,2,0,1,1,0,0,5,3,2,9,16,23,10,0,1,1,0,0,2,2,11,28,3,2,8,48,14,8,2,1,0,3,1,2,0,2,0,3,20,0,2,3,1,1,4,0
2022/2/25,261,10,0,1,2,0,1,0,4,2,1,6,18,29,29,0,2,2,0,0,0,3,7,27,0,1,9,51,17,5,1,0,0,8,3,2,0,1,0,1,10,1,1,5,0,1,0,0
2022/2/26,180,2,2,0,1,0,0,0,4,1,3,4,12,28,31,0,0,1,0,0,0,1,3,19,1,0,8,16,12,2,0,0,0,6,4,1,1,2,0,1,4,1,0,5,2,0,2,0
2022/2/27,191,11,1,0,1,0,0,1,2,8,1,6,8,28,8,0,1,2,0,2,5,3,3,13,4,0,8,15,21,0,0,0,0,2,4,3,0,4,2,0,13,1,0,2,1,4,3,0
2022/2/28,234,15,1,1,3,1,2,2,3,3,0,7,8,32,8,0,1,3,0,0,0,3,3,30,2,1,8,48,9,2,0,0,0,0,1,1,0,0,2,3,22,0,0,2,2,4,1,0
2022/3/1,236,8,2,0,2,0,0,1,4,5,2,10,14,31,23,3,0,1,0,2,2,5,5,15,4,2,9,39,10,1,1,0,0,0,6,0,0,1,1,1,16,1,0,4,2,0,3,0
2022/3/2,258,10,1,0,1,0,1,0,3,7,1,11,21,28,21,0,3,2,0,3,0,0,1,23,2,4,9,41,30,3,2,0,0,1,4,3,0,0,1,1,12,1,0,2,0,1,1,3
2022/3/3,257,9,3,1,2,2,1,0,5,4,3,8,18,27,21,2,0,0,0,1,2,1,2,27,0,5,9,48,11,14,0,0,0,2,5,3,1,1,0,0,10,0,0,7,0,1,1,0
2022/3/4,186,8,0,1,2,0,0,0,3,1,2,5,15,30,14,0,0,1,1,0,0,3,0,13,1,4,9,29,13,6,1,0,0,1,3,1,0,0,1,0,8,2,1,2,1,3,1,0
2022/3/5,147,7,3,0,1,2,1,0,4,0,2,1,10,12,10,0,0,2,0,0,0,2,1,13,1,2,8,30,6,2,0,1,0,3,3,1,1,2,1,0,10,0,1,3,0,0,1,0
2022/3/6,115,6,0,1,1,0,0,0,5,2,0,2,14,8,2,0,1,1,0,4,5,1,1,8,3,2,8,10,6,7,1,0,0,0,3,2,0,3,0,3,3,0,0,1,0,0,1,0
2022/3/7,233,9,0,0,2,3,3,1,7,3,5,6,11,22,11,7,0,0,0,0,0,1,4,10,2,4,9,53,19,2,0,0,0,2,3,4,0,0,1,3,14,0,1,3,3,1,3,1
2022/3/8,206,8,1,1,0,0,1,0,7,2,0,0,13,28,20,0,0,0,0,2,0,2,5,13,0,1,9,45,18,4,0,0,0,0,4,3,0,1,0,1,10,1,0,2,2,0,2,0
2022/3/9,212,7,3,0,3,0,1,0,4,6,1,7,21,30,19,0,0,2,0,1,0,1,6,21,1,2,7,27,19,3,0,0,0,1,5,1,0,1,1,1,8,0,0,2,0,0,0,0
2022/3/10,165,7,0,0,0,0,0,0,4,2,3,1,14,26,12,5,1,0,1,1,0,1,0,11,1,4,8,37,4,4,0,0,0,1,0,1,1,0,0,0,2,1,1,0,2,4,5,0
2022/3/11,169,9,0,1,1,1,0,0,0,3,1,10,15,14,26,0,1,0,0,0,0,0,2,27,2,0,6,13,17,7,0,0,0,1,0,0,1,0,1,1,4,2,1,0,0,2,0,0
2022/3/12,125,3,1,1,5,0,0,0,5,1,1,6,9,9,6,0,0,0,0,0,0,0,3,13,1,1,6,12,21,1,0,0,0,1,4,2,0,2,0,1,0,0,1,0,1,4,4,0
2022/3/13,108,5,0,0,0,0,0,0,4,0,0,8,8,17,2,0,1,0,0,2,2,3,1,3,0,2,6,9,6,0,1,0,0,1,1,2,0,2,1,2,10,1,0,3,3,1,1,0
2022/3/14,182,10,1,1,2,2,1,0,3,0,1,8,19,15,8,0,0,1,0,0,0,3,0,7,0,4,9,47,12,4,0,1,0,2,0,0,0,4,0,1,8,1,0,1,2,0,1,3
2022/3/15,158,5,1,0,0,0,0,0,1,1,3,9,9,21,14,0,0,0,0,1,0,1,1,8,1,4,10,36,3,2,0,0,1,1,1,3,0,0,1,1,8,1,0,2,3,2,3,0
2022/3/16,165,7,2,2,0,0,0,0,2,0,0,6,9,22,13,0,0,0,0,0,0,2,1,14,0,3,10,40,10,7,0,0,0,1,2,1,0,1,0,0,2,0,0,2,0,1,5,0
2022/3/17,157,2,0,1,1,0,0,0,4,1,1,3,15,21,12,0,0,1,0,0,1,1,0,20,0,3,10,26,7,0,0,0,0,1,3,1,0,2,0,1,11,3,1,1,2,0,1,0
2022/3/18,127,2,0,0,0,0,0,0,0,1,0,6,14,13,14,0,0,1,0,0,0,0,1,17,0,1,8,34,2,0,0,0,0,0,2,1,0,1,0,0,3,0,1,1,0,0,0,4
2022/3/19,76,4,0,0,1,0,1,0,3,1,0,2,8,8,8,0,0,0,0,0,0,1,0,5,1,0,8,9,6,1,0,0,0,0,0,1,0,1,0,0,3,0,0,1,0,1,2,0
2022/3/20,57,2,1,1,1,1,0,0,2,3,0,4,8,6,3,0,0,0,0,0,1,0,0,0,0,2,7,1,1,0,0,0,0,0,3,0,0,1,1,0,5,0,0,0,2,0,1,0
